customer_id,customer_name,city,membership
1694,Customer_1694,Mumbai,Silver
1695,Customer_1695,Bangalore,Silver
1696,Customer_1696,Delhi,Platinum
1697,Customer_1697,Bangalore,Gold
1698,Customer_1698,Lucknow,Silver
1699,Customer_1699,Jaipur,Gold
1700,Customer_1700,Bangalore,Gold
1701,Customer_1701,Jaipur,Bronze
1702,Customer_1702,Pune,Bronze
1703,Customer_1703,Hyderabad,Silver
1704,Customer_1704,Delhi,Gold
1705,Customer_1705,Hyderabad,Platinum
1706,Customer_1706,Pune,Platinum
1707,Customer_1707,Delhi,Gold
1708,Customer_1708,Mumbai,Platinum
1709,Customer_1709,Mumbai,Platinum
1710,Customer_1710,Jaipur,Bronze
1711,Customer_1711,Pune,Silver
1712,Customer_1712,Jaipur,Gold
1713,Customer_1713,Chennai,Platinum
1714,Customer_1714,Bangalore,Silver
1715,Customer_1715,Ahmedabad,Platinum
1716,Customer_1716,Chennai,Bronze
1717,Customer_1717,Bangalore,Gold
1718,Customer_1718,Delhi,Gold
1719,Customer_1719,Jaipur,Gold
1720,Customer_1720,Delhi,Platinum
1721,Customer_1721,Delhi,Silver
1722,Customer_1722,Bangalore,Silver
1723,Customer_1723,Pune,Silver
1724,Customer_1724,Bangalore,Platinum
1725,Customer_1725,Kolkata,Silver
1726,Customer_1726,Mumbai,Silver
1727,Customer_1727,Mumbai,Bronze
1728,Customer_1728,Chennai,Gold
1729,Customer_1729,Mumbai,Gold
1730,Customer_1730,Bangalore,Silver
1731,Customer_1731,Lucknow,Silver
1732,Customer_1732,Jaipur,Gold
1733,Customer_1733,Bangalore,Gold
1734,Customer_1734,Bangalore,Gold
1735,Customer_1735,Ahmedabad,Bronze
1736,Customer_1736,Jaipur,Gold
1737,Customer_1737,Kolkata,Bronze
1738,Customer_1738,Mumbai,Silver
1739,Customer_1739,Jaipur,Bronze
1740,Customer_1740,Mumbai,Silver
1741,Customer_1741,Chennai,Gold
1742,Customer_1742,Jaipur,Bronze
1743,Customer_1743,Mumbai,Platinum
1744,Customer_1744,Kolkata,Bronze
1745,Customer_1745,Hyderabad,Silver
1746,Customer_1746,Delhi,Platinum
1747,Customer_1747,Delhi,Silver
1748,Customer_1748,Kolkata,Bronze
1749,Customer_1749,Ahmedabad,Platinum
1750,Customer_1750,Hyderabad,Silver
1751,Customer_1751,Chennai,Silver
1752,Customer_1752,Kolkata,Silver
1753,Customer_1753,Delhi,Gold
1754,Customer_1754,Delhi,Gold
1755,Customer_1755,Delhi,Platinum
1756,Customer_1756,Pune,Silver
1757,Customer_1757,Kolkata,Gold
1758,Customer_1758,Bangalore,Bronze
1759,Customer_1759,Chennai,Platinum
1760,Customer_1760,Delhi,Silver
1761,Customer_1761,Mumbai,Platinum
1762,Customer_1762,Kolkata,Gold
1763,Customer_1763,Pune,Gold
1764,Customer_1764,Kolkata,Gold
1765,Customer_1765,Chennai,Silver
1766,Customer_1766,Pune,Bronze
1767,Customer_1767,Chennai,Silver
1768,Customer_1768,Kolkata,Bronze
1769,Customer_1769,Bangalore,Bronze
1770,Customer_1770,Chennai,Silver
1771,Customer_1771,Pune,Silver
1772,Customer_1772,Pune,Silver
1773,Customer_1773,Chennai,Platinum
1774,Customer_1774,Lucknow,Silver
1775,Customer_1775,Kolkata,Platinum
1776,Customer_1776,Lucknow,Silver
1777,Customer_1777,Ahmedabad,Silver
1778,Customer_1778,Kolkata,Platinum
1779,Customer_1779,Chennai,Gold
1780,Customer_1780,Hyderabad,Bronze
1781,Customer_1781,Chennai,Silver
1782,Customer_1782,Lucknow,Gold
1783,Customer_1783,Bangalore,Silver
1784,Customer_1784,Chennai,Silver
1785,Customer_1785,Chennai,Silver
1786,Customer_1786,Bangalore,Bronze
1787,Customer_1787,Chennai,Silver
1788,Customer_1788,Delhi,Gold
1789,Customer_1789,Hyderabad,Silver
1790,Customer_1790,Mumbai,Bronze
1791,Customer_1791,Hyderabad,Platinum
1792,Customer_1792,Chennai,Gold
1793,Customer_1793,Delhi,Gold
1794,Customer_1794,Kolkata,Silver
1795,Customer_1795,Chennai,Silver
1796,Customer_1796,Lucknow,Silver
1797,Customer_1797,Delhi,Bronze
1798,Customer_1798,Bangalore,Silver
1799,Customer_1799,Delhi,Platinum
1800,Customer_1800,Bangalore,Gold
1801,Customer_1801,Ahmedabad,Gold
1802,Customer_1802,Mumbai,Gold
1803,Customer_1803,Jaipur,Silver
1804,Customer_1804,Delhi,Bronze
1805,Customer_1805,Pune,Gold
1806,Customer_1806,Lucknow,Silver
1807,Customer_1807,Chennai,Silver
1808,Customer_1808,Lucknow,Gold
1809,Customer_1809,Hyderabad,Gold
1810,Customer_1810,Jaipur,Gold
1811,Customer_1811,Hyderabad,Platinum
1812,Customer_1812,Ahmedabad,Bronze
1813,Customer_1813,Jaipur,Platinum
1814,Customer_1814,Jaipur,Gold
1815,Customer_1815,Hyderabad,Silver
1816,Customer_1816,Bangalore,Bronze
1817,Customer_1817,Hyderabad,Gold
1818,Customer_1818,Lucknow,Platinum
1819,Customer_1819,Bangalore,Platinum
1820,Customer_1820,Lucknow,Gold
1821,Customer_1821,Ahmedabad,Gold
1822,Customer_1822,Chennai,Silver
1823,Customer_1823,Kolkata,Gold
1824,Customer_1824,Bangalore,Platinum
1825,Customer_1825,Ahmedabad,Silver
1826,Customer_1826,Pune,Gold
1827,Customer_1827,Ahmedabad,Gold
1828,Customer_1828,Hyderabad,Gold
1829,Customer_1829,Hyderabad,Bronze
1830,Customer_1830,Kolkata,Gold
1831,Customer_1831,Ahmedabad,Bronze
1832,Customer_1832,Mumbai,Silver
1833,Customer_1833,Chennai,Platinum
1834,Customer_1834,Hyderabad,Bronze
1835,Customer_1835,Kolkata,Gold
1836,Customer_1836,Chennai,Platinum
1837,Customer_1837,Ahmedabad,Silver
1838,Customer_1838,Ahmedabad,Silver
1839,Customer_1839,Jaipur,Silver
1840,Customer_1840,Kolkata,Gold
1841,Customer_1841,Hyderabad,Gold
1842,Customer_1842,Mumbai,Silver
1843,Customer_1843,Ahmedabad,Gold
1844,Customer_1844,Mumbai,Gold
1845,Customer_1845,Ahmedabad,Platinum
1846,Customer_1846,Hyderabad,Gold
1847,Customer_1847,Chennai,Bronze
1848,Customer_1848,Delhi,Gold
1849,Customer_1849,Chennai,Bronze
1850,Customer_1850,Ahmedabad,Gold
1851,Customer_1851,Lucknow,Silver
1852,Customer_1852,Delhi,Gold
1853,Customer_1853,Delhi,Gold
1854,Customer_1854,Mumbai,Gold
1855,Customer_1855,Kolkata,Gold
1856,Customer_1856,Mumbai,Silver
1857,Customer_1857,Mumbai,Bronze
1858,Customer_1858,Lucknow,Silver
1859,Customer_1859,Chennai,Gold
1860,Customer_1860,Chennai,Platinum
1861,Customer_1861,Pune,Platinum
1862,Customer_1862,Ahmedabad,Silver
1863,Customer_1863,Lucknow,Silver
1864,Customer_1864,Pune,Bronze
1865,Customer_1865,Hyderabad,Platinum
1866,Customer_1866,Ahmedabad,Silver
1867,Customer_1867,Ahmedabad,Gold
1868,Customer_1868,Jaipur,Silver
1869,Customer_1869,Jaipur,Silver
1870,Customer_1870,Bangalore,Silver
1871,Customer_1871,Bangalore,Silver
1872,Customer_1872,Mumbai,Platinum
1873,Customer_1873,Hyderabad,Silver
1874,Customer_1874,Delhi,Platinum
1875,Customer_1875,Delhi,Silver
1876,Customer_1876,Jaipur,Gold
1877,Customer_1877,Jaipur,Silver
1878,Customer_1878,Jaipur,Bronze
1879,Customer_1879,Lucknow,Bronze
1880,Customer_1880,Kolkata,Silver
1881,Customer_1881,Bangalore,Silver
1882,Customer_1882,Lucknow,Silver
1883,Customer_1883,Chennai,Silver
1884,Customer_1884,Delhi,Bronze
1885,Customer_1885,Ahmedabad,Gold
1886,Customer_1886,Bangalore,Bronze
1887,Customer_1887,Pune,Bronze
1888,Customer_1888,Chennai,Silver
1889,Customer_1889,Bangalore,Gold
1890,Customer_1890,Lucknow,Platinum
1891,Customer_1891,Hyderabad,Bronze
1892,Customer_1892,Ahmedabad,Gold
1893,Customer_1893,Bangalore,Bronze
1894,Customer_1894,Kolkata,Gold
1895,Customer_1895,Jaipur,Gold
1896,Customer_1896,Jaipur,Bronze
1897,Customer_1897,Ahmedabad,Silver
1898,Customer_1898,Lucknow,Silver
1899,Customer_1899,Jaipur,Silver
1900,Customer_1900,Bangalore,Gold
1901,Customer_1901,Pune,Silver
1902,Customer_1902,Delhi,Gold
1903,Customer_1903,Delhi,Bronze
1904,Customer_1904,Chennai,Bronze
1905,Customer_1905,Mumbai,Gold
1906,Customer_1906,Hyderabad,Silver
1907,Customer_1907,Ahmedabad,Silver
1908,Customer_1908,Chennai,Gold
1909,Customer_1909,Mumbai,Bronze
1910,Customer_1910,Lucknow,Platinum
1911,Customer_1911,Kolkata,Gold
1912,Customer_1912,Kolkata,Silver
1913,Customer_1913,Hyderabad,Silver
1914,Customer_1914,Jaipur,Silver
1915,Customer_1915,Bangalore,Silver
1916,Customer_1916,Chennai,Silver
1917,Customer_1917,Chennai,Silver
1918,Customer_1918,Ahmedabad,Platinum
1919,Customer_1919,Ahmedabad,Gold
1920,Customer_1920,Kolkata,Gold
1921,Customer_1921,Kolkata,Gold
1922,Customer_1922,Pune,Silver
1923,Customer_1923,Pune,Gold
1924,Customer_1924,Jaipur,Gold
1925,Customer_1925,Pune,Gold
1926,Customer_1926,Bangalore,Bronze
1927,Customer_1927,Bangalore,Bronze
1928,Customer_1928,Chennai,Silver
1929,Customer_1929,Delhi,Bronze
1930,Customer_1930,Bangalore,Silver
1931,Customer_1931,Mumbai,Silver
1932,Customer_1932,Kolkata,Platinum
1933,Customer_1933,Ahmedabad,Silver
1934,Customer_1934,Pune,Silver
1935,Customer_1935,Chennai,Silver
1936,Customer_1936,Hyderabad,Silver
1937,Customer_1937,Ahmedabad,Silver
1938,Customer_1938,Mumbai,Silver
1939,Customer_1939,Pune,Bronze
1940,Customer_1940,Mumbai,Gold
1941,Customer_1941,Kolkata,Silver
1942,Customer_1942,Kolkata,Gold
1943,Customer_1943,Jaipur,Silver
1944,Customer_1944,Chennai,Silver
1945,Customer_1945,Ahmedabad,Platinum
1946,Customer_1946,Lucknow,Silver
1947,Customer_1947,Lucknow,Gold
1948,Customer_1948,Ahmedabad,Silver
1949,Customer_1949,Hyderabad,Gold
1950,Customer_1950,Chennai,Silver
1951,Customer_1951,Mumbai,Platinum
1952,Customer_1952,Hyderabad,Silver
1953,Customer_1953,Delhi,Gold
1954,Customer_1954,Ahmedabad,Bronze
1955,Customer_1955,Mumbai,Bronze
1956,Customer_1956,Lucknow,Bronze
1957,Customer_1957,Bangalore,Silver
1958,Customer_1958,Jaipur,Silver
1959,Customer_1959,Lucknow,Gold
1960,Customer_1960,Chennai,Gold
1961,Customer_1961,Kolkata,Gold
1962,Customer_1962,Bangalore,Silver
1963,Customer_1963,Jaipur,Bronze
1964,Customer_1964,Jaipur,Gold
1965,Customer_1965,Delhi,Bronze
1966,Customer_1966,Delhi,Silver
1967,Customer_1967,Pune,Silver
1968,Customer_1968,Lucknow,Gold
1969,Customer_1969,Lucknow,Platinum
1970,Customer_1970,Lucknow,Silver
1971,Customer_1971,Pune,Silver
1972,Customer_1972,Hyderabad,Gold
1973,Customer_1973,Jaipur,Silver
1974,Customer_1974,Bangalore,Bronze
1975,Customer_1975,Chennai,Silver
1976,Customer_1976,Jaipur,Bronze
1977,Customer_1977,Delhi,Gold
1978,Customer_1978,Mumbai,Gold
1979,Customer_1979,Kolkata,Silver
1980,Customer_1980,Pune,Gold
1981,Customer_1981,Ahmedabad,Platinum
1982,Customer_1982,Mumbai,Gold
1983,Customer_1983,Chennai,Gold
1984,Customer_1984,Lucknow,Gold
1985,Customer_1985,Delhi,Gold
1986,Customer_1986,Delhi,Gold
1987,Customer_1987,Delhi,Platinum
1988,Customer_1988,Lucknow,Silver
1989,Customer_1989,Ahmedabad,Silver
1990,Customer_1990,Pune,Silver
1991,Customer_1991,Mumbai,Gold
1992,Customer_1992,Lucknow,Gold
1993,Customer_1993,Chennai,Silver
1994,Customer_1994,Pune,Silver
1995,Customer_1995,Chennai,Silver
1996,Customer_1996,Pune,Gold
1997,Customer_1997,Ahmedabad,Bronze
1998,Customer_1998,Kolkata,Gold
1999,Customer_1999,Chennai,Gold
2000,Customer_2000,Lucknow,Silver
2001,Customer_2001,Pune,Silver
2002,Customer_2002,Delhi,Gold
2003,Customer_2003,Jaipur,Gold
2004,Customer_2004,Delhi,Silver
2005,Customer_2005,Hyderabad,Gold
2006,Customer_2006,Kolkata,Platinum
2007,Customer_2007,Kolkata,Gold
2008,Customer_2008,Delhi,Silver
2009,Customer_2009,Mumbai,Platinum
2010,Customer_2010,Ahmedabad,Bronze
2011,Customer_2011,Chennai,Silver
2012,Customer_2012,Lucknow,Bronze
2013,Customer_2013,Kolkata,Bronze
2014,Customer_2014,Delhi,Gold
2015,Customer_2015,Delhi,Gold
2016,Customer_2016,Ahmedabad,Gold
2017,Customer_2017,Ahmedabad,Gold
2018,Customer_2018,Bangalore,Silver
2019,Customer_2019,Bangalore,Gold
2020,Customer_2020,Mumbai,Gold
2021,Customer_2021,Mumbai,Gold
2022,Customer_2022,Hyderabad,Bronze
2023,Customer_2023,Mumbai,Gold
2024,Customer_2024,Pune,Platinum
2025,Customer_2025,Ahmedabad,Platinum
2026,Customer_2026,Lucknow,Bronze
2027,Customer_2027,Pune,Silver
2028,Customer_2028,Chennai,Gold
2029,Customer_2029,Delhi,Gold
2030,Customer_2030,Mumbai,Gold
2031,Customer_2031,Delhi,Platinum
2032,Customer_2032,Kolkata,Bronze
2033,Customer_2033,Hyderabad,Silver
2034,Customer_2034,Kolkata,Gold
2035,Customer_2035,Hyderabad,Bronze
2036,Customer_2036,Bangalore,Gold
2037,Customer_2037,Delhi,Silver
2038,Customer_2038,Hyderabad,Bronze
2039,Customer_2039,Jaipur,Gold
2040,Customer_2040,Pune,Silver
2041,Customer_2041,Hyderabad,Gold
2042,Customer_2042,Hyderabad,Gold
2043,Customer_2043,Pune,Platinum
2044,Customer_2044,Delhi,Gold
2045,Customer_2045,Delhi,Silver
2046,Customer_2046,Pune,Bronze
2047,Customer_2047,Kolkata,Silver
2048,Customer_2048,Jaipur,Bronze
2049,Customer_2049,Lucknow,Silver
2050,Customer_2050,Chennai,Gold
2051,Customer_2051,Jaipur,Gold
2052,Customer_2052,Delhi,Platinum
2053,Customer_2053,Lucknow,Silver
2054,Customer_2054,Bangalore,Bronze
2055,Customer_2055,Mumbai,Platinum
2056,Customer_2056,Hyderabad,Silver
2057,Customer_2057,Pune,Silver
2058,Customer_2058,Pune,Silver
2059,Customer_2059,Hyderabad,Gold
2060,Customer_2060,Mumbai,Gold
2061,Customer_2061,Chennai,Platinum
2062,Customer_2062,Mumbai,Gold
2063,Customer_2063,Lucknow,Platinum
2064,Customer_2064,Mumbai,Silver
2065,Customer_2065,Lucknow,Platinum
2066,Customer_2066,Mumbai,Bronze
2067,Customer_2067,Chennai,Silver
2068,Customer_2068,Chennai,Silver
2069,Customer_2069,Delhi,Gold
2070,Customer_2070,Hyderabad,Silver
2071,Customer_2071,Chennai,Bronze
2072,Customer_2072,Lucknow,Platinum
2073,Customer_2073,Chennai,Gold
2074,Customer_2074,Delhi,Silver
2075,Customer_2075,Pune,Platinum
2076,Customer_2076,Lucknow,Platinum
2077,Customer_2077,Delhi,Gold
2078,Customer_2078,Kolkata,Platinum
2079,Customer_2079,Kolkata,Silver
2080,Customer_2080,Bangalore,Gold
2081,Customer_2081,Mumbai,Bronze
2082,Customer_2082,Hyderabad,Silver
2083,Customer_2083,Ahmedabad,Silver
2084,Customer_2084,Jaipur,Silver
2085,Customer_2085,Delhi,Bronze
2086,Customer_2086,Pune,Gold
2087,Customer_2087,Jaipur,Bronze
2088,Customer_2088,Pune,Silver
2089,Customer_2089,Jaipur,Silver
2090,Customer_2090,Delhi,Silver
2091,Customer_2091,Ahmedabad,Gold
2092,Customer_2092,Jaipur,Gold
2093,Customer_2093,Delhi,Silver
2094,Customer_2094,Chennai,Platinum
2095,Customer_2095,Ahmedabad,Silver
2096,Customer_2096,Lucknow,Gold
2097,Customer_2097,Pune,Platinum
2098,Customer_2098,Kolkata,Platinum
2099,Customer_2099,Mumbai,Platinum
2100,Customer_2100,Kolkata,Silver
2101,Customer_2101,Ahmedabad,Gold
2102,Customer_2102,Lucknow,Bronze
2103,Customer_2103,Pune,Silver
2104,Customer_2104,Lucknow,Platinum
2105,Customer_2105,Jaipur,Silver
2106,Customer_2106,Pune,Bronze
2107,Customer_2107,Jaipur,Silver
2108,Customer_2108,Delhi,Platinum
2109,Customer_2109,Ahmedabad,Bronze
2110,Customer_2110,Delhi,Silver
2111,Customer_2111,Bangalore,Gold
2112,Customer_2112,Lucknow,Platinum
2113,Customer_2113,Jaipur,Silver
2114,Customer_2114,Chennai,Gold
2115,Customer_2115,Delhi,Silver
2116,Customer_2116,Bangalore,Gold
2117,Customer_2117,Hyderabad,Bronze
2118,Customer_2118,Kolkata,Silver
2119,Customer_2119,Pune,Gold
2120,Customer_2120,Bangalore,Platinum
2121,Customer_2121,Ahmedabad,Silver
2122,Customer_2122,Delhi,Silver
2123,Customer_2123,Ahmedabad,Silver
2124,Customer_2124,Kolkata,Gold
2125,Customer_2125,Chennai,Gold
2126,Customer_2126,Lucknow,Platinum
2127,Customer_2127,Lucknow,Silver
2128,Customer_2128,Ahmedabad,Platinum
2129,Customer_2129,Jaipur,Gold
2130,Customer_2130,Chennai,Silver
2131,Customer_2131,Lucknow,Bronze
2132,Customer_2132,Chennai,Gold
2133,Customer_2133,Bangalore,Gold
2134,Customer_2134,Chennai,Silver
2135,Customer_2135,Mumbai,Silver
2136,Customer_2136,Kolkata,Gold
2137,Customer_2137,Lucknow,Bronze
2138,Customer_2138,Chennai,Silver
2139,Customer_2139,Ahmedabad,Gold
2140,Customer_2140,Hyderabad,Gold
2141,Customer_2141,Mumbai,Silver
2142,Customer_2142,Mumbai,Silver
2143,Customer_2143,Jaipur,Platinum
2144,Customer_2144,Chennai,Silver
2145,Customer_2145,Jaipur,Silver
2146,Customer_2146,Jaipur,Gold
2147,Customer_2147,Hyderabad,Silver
2148,Customer_2148,Bangalore,Bronze
2149,Customer_2149,Chennai,Platinum
2150,Customer_2150,Delhi,Gold
2151,Customer_2151,Lucknow,Gold
2152,Customer_2152,Jaipur,Bronze
2153,Customer_2153,Kolkata,Bronze
2154,Customer_2154,Pune,Gold
2155,Customer_2155,Kolkata,Silver
2156,Customer_2156,Hyderabad,Silver
2157,Customer_2157,Hyderabad,Silver
2158,Customer_2158,Ahmedabad,Gold
2159,Customer_2159,Bangalore,Gold
2160,Customer_2160,Lucknow,Gold
2161,Customer_2161,Jaipur,Silver
2162,Customer_2162,Kolkata,Platinum
2163,Customer_2163,Pune,Bronze
2164,Customer_2164,Hyderabad,Gold
2165,Customer_2165,Hyderabad,Gold
2166,Customer_2166,Bangalore,Silver
2167,Customer_2167,Pune,Silver
2168,Customer_2168,Pune,Platinum
2169,Customer_2169,Bangalore,Gold
2170,Customer_2170,Hyderabad,Bronze
2171,Customer_2171,Lucknow,Gold
2172,Customer_2172,Chennai,Gold
2173,Customer_2173,Chennai,Silver
2174,Customer_2174,Bangalore,Platinum
2175,Customer_2175,Pune,Gold
2176,Customer_2176,Jaipur,Gold
2177,Customer_2177,Bangalore,Gold
2178,Customer_2178,Lucknow,Gold
2179,Customer_2179,Bangalore,Platinum
2180,Customer_2180,Mumbai,Gold
2181,Customer_2181,Kolkata,Platinum
2182,Customer_2182,Pune,Silver
2183,Customer_2183,Ahmedabad,Gold
2184,Customer_2184,Ahmedabad,Gold
2185,Customer_2185,Pune,Bronze
2186,Customer_2186,Lucknow,Silver
2187,Customer_2187,Mumbai,Platinum
2188,Customer_2188,Mumbai,Bronze
2189,Customer_2189,Hyderabad,Gold
2190,Customer_2190,Kolkata,Platinum
2191,Customer_2191,Chennai,Silver
2192,Customer_2192,Delhi,Silver
2193,Customer_2193,Lucknow,Gold
2194,Customer_2194,Delhi,Gold
2195,Customer_2195,Delhi,Silver
2196,Customer_2196,Pune,Gold
2197,Customer_2197,Ahmedabad,Bronze
2198,Customer_2198,Ahmedabad,Gold
2199,Customer_2199,Chennai,Bronze
2200,Customer_2200,Pune,Silver
2201,Customer_2201,Delhi,Silver
2202,Customer_2202,Jaipur,Silver
2203,Customer_2203,Ahmedabad,Silver
2204,Customer_2204,Lucknow,Gold
2205,Customer_2205,Lucknow,Gold
2206,Customer_2206,Hyderabad,Gold
2207,Customer_2207,Bangalore,Bronze
2208,Customer_2208,Jaipur,Silver
2209,Customer_2209,Ahmedabad,Gold
2210,Customer_2210,Mumbai,Platinum
2211,Customer_2211,Ahmedabad,Gold
2212,Customer_2212,Hyderabad,Silver
2213,Customer_2213,Lucknow,Gold
2214,Customer_2214,Delhi,Silver
2215,Customer_2215,Mumbai,Bronze
2216,Customer_2216,Pune,Gold
2217,Customer_2217,Kolkata,Gold
2218,Customer_2218,Delhi,Gold
2219,Customer_2219,Kolkata,Gold
2220,Customer_2220,Jaipur,Gold
2221,Customer_2221,Bangalore,Platinum
2222,Customer_2222,Mumbai,Bronze
2223,Customer_2223,Chennai,Gold
2224,Customer_2224,Mumbai,Gold
2225,Customer_2225,Ahmedabad,Bronze
2226,Customer_2226,Lucknow,Silver
2227,Customer_2227,Ahmedabad,Platinum
2228,Customer_2228,Ahmedabad,Silver
2229,Customer_2229,Jaipur,Gold
2230,Customer_2230,Delhi,Silver
2231,Customer_2231,Chennai,Silver
2232,Customer_2232,Chennai,Silver
2233,Customer_2233,Ahmedabad,Gold
2234,Customer_2234,Kolkata,Silver
2235,Customer_2235,Jaipur,Platinum
2236,Customer_2236,Ahmedabad,Gold
2237,Customer_2237,Bangalore,Gold
2238,Customer_2238,Lucknow,Platinum
2239,Customer_2239,Delhi,Gold
2240,Customer_2240,Pune,Silver
2241,Customer_2241,Bangalore,Bronze
2242,Customer_2242,Kolkata,Gold
2243,Customer_2243,Mumbai,Gold
2244,Customer_2244,Mumbai,Gold
2245,Customer_2245,Bangalore,Gold
2246,Customer_2246,Ahmedabad,Platinum
2247,Customer_2247,Pune,Bronze
2248,Customer_2248,Hyderabad,Gold
2249,Customer_2249,Hyderabad,Gold
2250,Customer_2250,Kolkata,Platinum
2251,Customer_2251,Ahmedabad,Bronze
2252,Customer_2252,Chennai,Silver
2253,Customer_2253,Chennai,Bronze
2254,Customer_2254,Delhi,Silver
2255,Customer_2255,Pune,Gold
2256,Customer_2256,Pune,Gold
2257,Customer_2257,Mumbai,Silver
2258,Customer_2258,Jaipur,Gold
2259,Customer_2259,Kolkata,Silver
2260,Customer_2260,Hyderabad,Platinum
2261,Customer_2261,Kolkata,Platinum
2262,Customer_2262,Chennai,Silver
2263,Customer_2263,Chennai,Silver
2264,Customer_2264,Bangalore,Silver
2265,Customer_2265,Delhi,Platinum
2266,Customer_2266,Pune,Silver
2267,Customer_2267,Lucknow,Gold
2268,Customer_2268,Kolkata,Platinum
2269,Customer_2269,Chennai,Gold
2270,Customer_2270,Jaipur,Gold
2271,Customer_2271,Mumbai,Gold
2272,Customer_2272,Hyderabad,Gold
2273,Customer_2273,Delhi,Gold
2274,Customer_2274,Jaipur,Platinum
2275,Customer_2275,Delhi,Platinum
2276,Customer_2276,Bangalore,Gold
2277,Customer_2277,Lucknow,Platinum
2278,Customer_2278,Chennai,Silver
2279,Customer_2279,Mumbai,Gold
2280,Customer_2280,Jaipur,Gold
2281,Customer_2281,Delhi,Gold
2282,Customer_2282,Pune,Silver
2283,Customer_2283,Bangalore,Bronze
2284,Customer_2284,Pune,Silver
2285,Customer_2285,Mumbai,Silver
2286,Customer_2286,Jaipur,Gold
2287,Customer_2287,Bangalore,Silver
2288,Customer_2288,Jaipur,Silver
2289,Customer_2289,Chennai,Gold
2290,Customer_2290,Ahmedabad,Gold
2291,Customer_2291,Bangalore,Gold
2292,Customer_2292,Pune,Bronze
2293,Customer_2293,Mumbai,Silver
2294,Customer_2294,Lucknow,Silver
2295,Customer_2295,Chennai,Gold
2296,Customer_2296,Ahmedabad,Gold
2297,Customer_2297,Lucknow,Platinum
2298,Customer_2298,Hyderabad,Gold
2299,Customer_2299,Chennai,Silver
2300,Customer_2300,Mumbai,Silver
2301,Customer_2301,Delhi,Gold
2302,Customer_2302,Bangalore,Silver
2303,Customer_2303,Jaipur,Gold
2304,Customer_2304,Mumbai,Bronze
2305,Customer_2305,Bangalore,Gold
2306,Customer_2306,Lucknow,Gold
2307,Customer_2307,Jaipur,Gold
2308,Customer_2308,Kolkata,Platinum
2309,Customer_2309,Pune,Platinum
2310,Customer_2310,Hyderabad,Silver
2311,Customer_2311,Chennai,Bronze
2312,Customer_2312,Mumbai,Silver
2313,Customer_2313,Hyderabad,Platinum
2314,Customer_2314,Delhi,Silver
2315,Customer_2315,Bangalore,Platinum
2316,Customer_2316,Bangalore,Platinum
2317,Customer_2317,Mumbai,Silver
2318,Customer_2318,Ahmedabad,Silver
2319,Customer_2319,Ahmedabad,Platinum
2320,Customer_2320,Kolkata,Platinum
2321,Customer_2321,Pune,Bronze
2322,Customer_2322,Jaipur,Platinum
2323,Customer_2323,Delhi,Gold
2324,Customer_2324,Hyderabad,Silver
2325,Customer_2325,Ahmedabad,Platinum
2326,Customer_2326,Kolkata,Gold
2327,Customer_2327,Kolkata,Gold
2328,Customer_2328,Mumbai,Silver
2329,Customer_2329,Delhi,Silver
2330,Customer_2330,Lucknow,Silver
2331,Customer_2331,Jaipur,Bronze
2332,Customer_2332,Pune,Silver
2333,Customer_2333,Chennai,Gold
2334,Customer_2334,Mumbai,Gold
2335,Customer_2335,Jaipur,Silver
2336,Customer_2336,Chennai,Silver
2337,Customer_2337,Chennai,Silver
2338,Customer_2338,Delhi,Silver
2339,Customer_2339,Delhi,Platinum
2340,Customer_2340,Hyderabad,Gold
2341,Customer_2341,Kolkata,Gold
2342,Customer_2342,Jaipur,Platinum
2343,Customer_2343,Mumbai,Platinum
2344,Customer_2344,Bangalore,Silver
2345,Customer_2345,Mumbai,Silver
2346,Customer_2346,Hyderabad,Gold
2347,Customer_2347,Pune,Gold
2348,Customer_2348,Kolkata,Gold
2349,Customer_2349,Bangalore,Gold
2350,Customer_2350,Ahmedabad,Silver
2351,Customer_2351,Pune,Silver
2352,Customer_2352,Delhi,Silver
2353,Customer_2353,Chennai,Silver
2354,Customer_2354,Ahmedabad,Silver
2355,Customer_2355,Mumbai,Platinum
2356,Customer_2356,Mumbai,Gold
2357,Customer_2357,Delhi,Platinum
2358,Customer_2358,Hyderabad,Bronze
2359,Customer_2359,Jaipur,Platinum
2360,Customer_2360,Ahmedabad,Gold
2361,Customer_2361,Ahmedabad,Bronze
2362,Customer_2362,Lucknow,Bronze
2363,Customer_2363,Pune,Silver
2364,Customer_2364,Kolkata,Platinum
2365,Customer_2365,Pune,Platinum
2366,Customer_2366,Jaipur,Gold
2367,Customer_2367,Mumbai,Platinum
2368,Customer_2368,Mumbai,Platinum
2369,Customer_2369,Mumbai,Gold
2370,Customer_2370,Lucknow,Bronze
2371,Customer_2371,Mumbai,Gold
2372,Customer_2372,Jaipur,Silver
2373,Customer_2373,Delhi,Silver
2374,Customer_2374,Kolkata,Gold
2375,Customer_2375,Jaipur,Silver
2376,Customer_2376,Kolkata,Gold
2377,Customer_2377,Jaipur,Platinum
2378,Customer_2378,Mumbai,Silver
2379,Customer_2379,Delhi,Platinum
2380,Customer_2380,Ahmedabad,Bronze
2381,Customer_2381,Pune,Gold
2382,Customer_2382,Chennai,Silver
2383,Customer_2383,Delhi,Gold
2384,Customer_2384,Ahmedabad,Platinum
2385,Customer_2385,Hyderabad,Platinum
2386,Customer_2386,Jaipur,Silver
